Country,Time,Balance,Product,Value,Unit
United States,Jul-19,Net Electricity Production,Electricity,419226.8925,GWh
United States,Jul-19,Net Electricity Production,Nuclear,72213.887,GWh
United States,Jul-19,Net Electricity Production,Hydro,26700.0776,GWh
United States,Jul-19,Net Electricity Production,Total Combustible Fuels,285653.9477,GWh
United States,Jul-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",105521.7958,GWh
United States,Jul-19,Net Electricity Production,Natural Gas,170749.1499,GWh
United States,Jul-19,Net Electricity Production,Solar,10907.3609,GWh
United States,Jul-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",66284.2215,GWh
United States,Jul-19,Total Imports,Electricity,6138.4654,GWh
United States,Jul-19,Total Exports,Electricity,1426.2386,GWh
United States,Jul-19,Distribution Losses,Electricity,27374.9981,GWh
United States,Jul-19,Final Consumption (Calculated),Electricity,393382.9814,GWh
United States,Jul-19,Net Electricity Production,Wind,21966.2065,GWh
People's Republic of China,Jul-19,Net Electricity Production,Electricity,662523.738,GWh
People's Republic of China,Jul-19,Net Electricity Production,Nuclear,29430.1328,GWh
People's Republic of China,Jul-19,Net Electricity Production,Hydro,150152.2823,GWh
People's Republic of China,Jul-19,Net Electricity Production,Total Combustible Fuels,437489.6931,GWh
People's Republic of China,Jul-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",408622.5855,GWh
People's Republic of China,Jul-19,Net Electricity Production,Natural Gas,17831.697,GWh
People's Republic of China,Jul-19,Net Electricity Production,Solar,20742.3953,GWh
People's Republic of China,Jul-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",204915.2022,GWh
People's Republic of China,Jul-19,Net Electricity Production,Wind,24693.3199,GWh
Australia,Jun-19,Net Electricity Production,Electricity,21162.1147,GWh
Australia,Jun-19,Net Electricity Production,Nuclear,0.0,GWh
Australia,Jun-19,Net Electricity Production,Hydro,1576.0898,GWh
Australia,Jun-19,Net Electricity Production,Total Combustible Fuels,17143.8766,GWh
Australia,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",12153.2196,GWh
Australia,Jun-19,Net Electricity Production,Natural Gas,4341.5823,GWh
Australia,Jun-19,Net Electricity Production,Solar,940.0821,GWh
Australia,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4262.3254,GWh
Australia,Jun-19,Total Imports,Electricity,0.0,GWh
Australia,Jun-19,Total Exports,Electricity,0.0,GWh
Australia,Jun-19,Distribution Losses,Electricity,850.2477,GWh
Australia,Jun-19,Final Consumption (Calculated),Electricity,20244.7525,GWh
Australia,Jun-19,Net Electricity Production,Wind,1502.0663,GWh
Denmark,Jun-19,Net Electricity Production,Electricity,1481.0446,GWh
Denmark,Jun-19,Net Electricity Production,Nuclear,0.0,GWh
Denmark,Jun-19,Net Electricity Production,Hydro,0.7337,GWh
Denmark,Jun-19,Net Electricity Production,Total Combustible Fuels,353.7167,GWh
Denmark,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",23.2966,GWh
Denmark,Jun-19,Net Electricity Production,Natural Gas,70.1815,GWh
Denmark,Jun-19,Net Electricity Production,Solar,147.579,GWh
Denmark,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1322.706,GWh
Denmark,Jun-19,Total Imports,Electricity,1811.8984,GWh
Denmark,Jun-19,Total Exports,Electricity,676.0462,GWh
Denmark,Jun-19,Distribution Losses,Electricity,140.8176,GWh
Denmark,Jun-19,Final Consumption (Calculated),Electricity,2476.0793,GWh
Denmark,Jun-19,Net Electricity Production,Wind,979.0152,GWh
France,Jun-19,Net Electricity Production,Electricity,41037.941,GWh
France,Jun-19,Net Electricity Production,Nuclear,28560.705,GWh
France,Jun-19,Net Electricity Production,Hydro,5844.3233,GWh
France,Jun-19,Net Electricity Production,Total Combustible Fuels,3177.0732,GWh
France,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",210.3291,GWh
France,Jun-19,Net Electricity Production,Natural Gas,1782.3609,GWh
France,Jun-19,Net Electricity Production,Solar,1439.9112,GWh
France,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9804.5341,GWh
France,Jun-19,Total Imports,Electricity,342.0521,GWh
France,Jun-19,Total Exports,Electricity,7492.0847,GWh
France,Jun-19,Distribution Losses,Electricity,2411.3491,GWh
France,Jun-19,Final Consumption (Calculated),Electricity,30930.1245,GWh
France,Jun-19,Net Electricity Production,Wind,1922.9628,GWh
Germany,Jun-19,Net Electricity Production,Electricity,41297.0296,GWh
Germany,Jun-19,Net Electricity Production,Nuclear,4565.8308,GWh
Germany,Jun-19,Net Electricity Production,Hydro,2370.0803,GWh
Germany,Jun-19,Net Electricity Production,Total Combustible Fuels,20871.3107,GWh
Germany,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",10583.3764,GWh
Germany,Jun-19,Net Electricity Production,Natural Gas,5609.6797,GWh
Germany,Jun-19,Net Electricity Production,Solar,6775.7965,GWh
Germany,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",19551.5758,GWh
Germany,Jun-19,Total Imports,Electricity,4897.5728,GWh
Germany,Jun-19,Total Exports,Electricity,3980.9276,GWh
Germany,Jun-19,Distribution Losses,Electricity,1856.0106,GWh
Germany,Jun-19,Final Consumption (Calculated),Electricity,39664.553,GWh
Germany,Jun-19,Net Electricity Production,Wind,6575.0843,GWh
Japan,Jun-19,Net Electricity Production,Electricity,76429.6023,GWh
Japan,Jun-19,Net Electricity Production,Nuclear,4755.1253,GWh
Japan,Jun-19,Net Electricity Production,Hydro,7809.9884,GWh
Japan,Jun-19,Net Electricity Production,Total Combustible Fuels,54616.1829,GWh
Japan,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",22765.5427,GWh
Japan,Jun-19,Net Electricity Production,Natural Gas,26979.0561,GWh
Japan,Jun-19,Net Electricity Production,Solar,7080.3453,GWh
Japan,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",17229.0296,GWh
Japan,Jun-19,Total Imports,Electricity,0.0,GWh
Japan,Jun-19,Total Exports,Electricity,0.0,GWh
Japan,Jun-19,Distribution Losses,Electricity,3382.3798,GWh
Japan,Jun-19,Final Consumption (Calculated),Electricity,72304.0594,GWh
Japan,Jun-19,Net Electricity Production,Wind,404.4591,GWh
United Kingdom,Jun-19,Net Electricity Production,Electricity,22971.6538,GWh
United Kingdom,Jun-19,Net Electricity Production,Nuclear,3048.8929,GWh
United Kingdom,Jun-19,Net Electricity Production,Hydro,480.902,GWh
United Kingdom,Jun-19,Net Electricity Production,Total Combustible Fuels,13770.744,GWh
United Kingdom,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",109.5323,GWh
United Kingdom,Jun-19,Net Electricity Production,Natural Gas,10260.6847,GWh
United Kingdom,Jun-19,Net Electricity Production,Solar,1526.001,GWh
United Kingdom,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9105.4025,GWh
United Kingdom,Jun-19,Total Imports,Electricity,1984.3225,GWh
United Kingdom,Jun-19,Total Exports,Electricity,164.6288,GWh
United Kingdom,Jun-19,Distribution Losses,Electricity,2008.8099,GWh
United Kingdom,Jun-19,Final Consumption (Calculated),Electricity,22599.3125,GWh
United Kingdom,Jun-19,Net Electricity Production,Wind,4139.8621,GWh
United States,Jun-19,Net Electricity Production,Electricity,359182.2966,GWh
United States,Jun-19,Net Electricity Production,Nuclear,68819.4522,GWh
United States,Jun-19,Net Electricity Production,Hydro,29694.5221,GWh
United States,Jun-19,Net Electricity Production,Total Combustible Fuels,225241.5327,GWh
United States,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",82204.9268,GWh
United States,Jun-19,Net Electricity Production,Natural Gas,134412.54,GWh
United States,Jun-19,Net Electricity Production,Solar,10844.5062,GWh
United States,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",69772.0222,GWh
United States,Jun-19,Total Imports,Electricity,5449.2361,GWh
United States,Jun-19,Total Exports,Electricity,1571.3313,GWh
United States,Jun-19,Distribution Losses,Electricity,25097.1286,GWh
United States,Jun-19,Final Consumption (Calculated),Electricity,335659.0913,GWh
United States,Jun-19,Net Electricity Production,Wind,22872.1462,GWh
People's Republic of China,Jun-19,Net Electricity Production,Electricity,588988.0023,GWh
People's Republic of China,Jun-19,Net Electricity Production,Nuclear,26290.6679,GWh
People's Republic of China,Jun-19,Net Electricity Production,Hydro,124127.1978,GWh
People's Republic of China,Jun-19,Net Electricity Production,Total Combustible Fuels,388529.2027,GWh
People's Republic of China,Jun-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",362892.6803,GWh
People's Republic of China,Jun-19,Net Electricity Production,Natural Gas,15836.1102,GWh
People's Republic of China,Jun-19,Net Electricity Production,Solar,19910.3776,GWh
People's Republic of China,Jun-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",182437.3735,GWh
People's Republic of China,Jun-19,Net Electricity Production,Wind,30114.6417,GWh
Australia,May-19,Net Electricity Production,Electricity,20687.2941,GWh
Australia,May-19,Net Electricity Production,Nuclear,0.0,GWh
Australia,May-19,Net Electricity Production,Hydro,1224.9598,GWh
Australia,May-19,Net Electricity Production,Total Combustible Fuels,16767.9429,GWh
Australia,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",11953.621,GWh
Australia,May-19,Net Electricity Production,Natural Gas,4182.2285,GWh
Australia,May-19,Net Electricity Production,Solar,1039.8744,GWh
Australia,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4161.3219,GWh
Australia,May-19,Total Imports,Electricity,0.0,GWh
Australia,May-19,Total Exports,Electricity,0.0,GWh
Australia,May-19,Distribution Losses,Electricity,831.1704,GWh
Australia,May-19,Final Consumption (Calculated),Electricity,19803.9612,GWh
Australia,May-19,Net Electricity Production,Wind,1654.517,GWh
Denmark,May-19,Net Electricity Production,Electricity,2308.7728,GWh
Denmark,May-19,Net Electricity Production,Nuclear,0.0,GWh
Denmark,May-19,Net Electricity Production,Hydro,0.9397,GWh
Denmark,May-19,Net Electricity Production,Total Combustible Fuels,691.3589,GWh
Denmark,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",169.0468,GWh
Denmark,May-19,Net Electricity Production,Natural Gas,109.7731,GWh
Denmark,May-19,Net Electricity Production,Solar,136.491,GWh
Denmark,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1950.0497,GWh
Denmark,May-19,Total Imports,Electricity,1200.7728,GWh
Denmark,May-19,Total Exports,Electricity,733.5478,GWh
Denmark,May-19,Distribution Losses,Electricity,149.6836,GWh
Denmark,May-19,Final Consumption (Calculated),Electricity,2626.3142,GWh
Denmark,May-19,Net Electricity Production,Wind,1479.9832,GWh
France,May-19,Net Electricity Production,Electricity,44477.865,GWh
France,May-19,Net Electricity Production,Nuclear,31668.804,GWh
France,May-19,Net Electricity Production,Hydro,5634.4755,GWh
France,May-19,Net Electricity Production,Total Combustible Fuels,3441.3641,GWh
France,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",192.9797,GWh
France,May-19,Net Electricity Production,Natural Gas,1986.9752,GWh
France,May-19,Net Electricity Production,Solar,1347.5669,GWh
France,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9948.7618,GWh
France,May-19,Total Imports,Electricity,256.1677,GWh
France,May-19,Total Exports,Electricity,7758.0664,GWh
France,May-19,Distribution Losses,Electricity,2665.1562,GWh
France,May-19,Final Consumption (Calculated),Electricity,33718.065,GWh
France,May-19,Net Electricity Production,Wind,2292.6889,GWh
Germany,May-19,Net Electricity Production,Electricity,44875.9473,GWh
Germany,May-19,Net Electricity Production,Nuclear,4615.6647,GWh
Germany,May-19,Net Electricity Production,Hydro,2278.0562,GWh
Germany,May-19,Net Electricity Production,Total Combustible Fuels,24308.1553,GWh
Germany,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",13641.2255,GWh
Germany,May-19,Net Electricity Production,Natural Gas,5952.3164,GWh
Germany,May-19,Net Electricity Production,Solar,5262.8486,GWh
Germany,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",19650.1088,GWh
Germany,May-19,Total Imports,Electricity,4541.9518,GWh
Germany,May-19,Total Exports,Electricity,4511.49,GWh
Germany,May-19,Distribution Losses,Electricity,2065.3548,GWh
Germany,May-19,Final Consumption (Calculated),Electricity,42224.6202,GWh
Germany,May-19,Net Electricity Production,Wind,8277.6749,GWh
Japan,May-19,Net Electricity Production,Electricity,74369.0752,GWh
Japan,May-19,Net Electricity Production,Nuclear,5247.0534,GWh
Japan,May-19,Net Electricity Production,Hydro,7996.6001,GWh
Japan,May-19,Net Electricity Production,Total Combustible Fuels,50900.4569,GWh
Japan,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",21077.4485,GWh
Japan,May-19,Net Electricity Production,Natural Gas,25088.1367,GWh
Japan,May-19,Net Electricity Production,Solar,7939.4897,GWh
Japan,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",18424.7183,GWh
Japan,May-19,Total Imports,Electricity,0.0,GWh
Japan,May-19,Total Exports,Electricity,0.0,GWh
Japan,May-19,Distribution Losses,Electricity,3291.1915,GWh
Japan,May-19,Final Consumption (Calculated),Electricity,69942.9372,GWh
Japan,May-19,Net Electricity Production,Wind,501.4003,GWh
United Kingdom,May-19,Net Electricity Production,Electricity,24052.951,GWh
United Kingdom,May-19,Net Electricity Production,Nuclear,4396.399,GWh
United Kingdom,May-19,Net Electricity Production,Hydro,291.0779,GWh
United Kingdom,May-19,Net Electricity Production,Total Combustible Fuels,14514.582,GWh
United Kingdom,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",45.9661,GWh
United Kingdom,May-19,Net Electricity Production,Natural Gas,10887.7132,GWh
United Kingdom,May-19,Net Electricity Production,Solar,1658.2671,GWh
United Kingdom,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8263.4233,GWh
United Kingdom,May-19,Total Imports,Electricity,2350.0651,GWh
United Kingdom,May-19,Total Exports,Electricity,149.3845,GWh
United Kingdom,May-19,Distribution Losses,Electricity,1968.728,GWh
United Kingdom,May-19,Final Consumption (Calculated),Electricity,24150.7374,GWh
United Kingdom,May-19,Net Electricity Production,Wind,3187.3732,GWh
United States,May-19,Net Electricity Production,Electricity,335824.7045,GWh
United States,May-19,Net Electricity Production,Nuclear,67137.7631,GWh
United States,May-19,Net Electricity Production,Hydro,33698.2,GWh
United States,May-19,Net Electricity Production,Total Combustible Fuels,197783.4939,GWh
United States,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",75430.9128,GWh
United States,May-19,Net Electricity Production,Natural Gas,113505.3649,GWh
United States,May-19,Net Electricity Production,Solar,9637.8947,GWh
United States,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",75560.2809,GWh
United States,May-19,Total Imports,Electricity,5103.3222,GWh
United States,May-19,Total Exports,Electricity,1779.8363,GWh
United States,May-19,Distribution Losses,Electricity,26717.7439,GWh
United States,May-19,Final Consumption (Calculated),Electricity,310059.8041,GWh
United States,May-19,Net Electricity Production,Wind,25871.7796,GWh
People's Republic of China,May-19,Net Electricity Production,Electricity,566204.9997,GWh
People's Republic of China,May-19,Net Electricity Production,Nuclear,25566.8991,GWh
People's Republic of China,May-19,Net Electricity Production,Hydro,111999.6395,GWh
People's Republic of China,May-19,Net Electricity Production,Total Combustible Fuels,367309.1547,GWh
People's Republic of China,May-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",343072.8057,GWh
People's Republic of China,May-19,Net Electricity Production,Natural Gas,14971.1996,GWh
People's Republic of China,May-19,Net Electricity Production,Solar,20916.5386,GWh
People's Republic of China,May-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",181146.5519,GWh
People's Republic of China,May-19,Net Electricity Production,Wind,40396.8531,GWh
Australia,Apr-19,Net Electricity Production,Electricity,19213.6824,GWh
Australia,Apr-19,Net Electricity Production,Nuclear,0.0,GWh
Australia,Apr-19,Net Electricity Production,Hydro,877.0402,GWh
Australia,Apr-19,Net Electricity Production,Total Combustible Fuels,15663.7774,GWh
Australia,Apr-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",11370.0982,GWh
Australia,Apr-19,Net Electricity Production,Natural Gas,3691.0084,GWh
Australia,Apr-19,Net Electricity Production,Solar,1243.4256,GWh
Australia,Apr-19,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3808.2746,GWh
Australia,Apr-19,Total Imports,Electricity,0.0,GWh
Australia,Apr-19,Total Exports,Electricity,0.0,GWh
Australia,Apr-19,Distribution Losses,Electricity,771.9639,GWh
Australia,Apr-19,Final Consumption (Calculated),Electricity,18404.3715,GWh
Australia,Apr-19,Net Electricity Production,Wind,1429.4393,GWh
Denmark,Apr-19,Net Electricity Production,Electricity,2100.3253,GWh
Denmark,Apr-19,Net Electricity Production,Nuclear,0.0,GWh
Denmark,Apr-19,Net Electricity Production,Hydro,1.2656,GWh
Denmark,Apr-19,Net Electricity Production,Total Combustible Fuels,957.0555,GWh
Denmark,Apr-19,Net Electricity Production,"Coal, Peat and Manufactured Gases",312.0685,GWh
Denmark,Apr-19,Net Electricity Production,Natural Gas,130.169,GWh
